"","election_date","state","county_name","jurisdiction","jurisdiction_type","precinct_id","precinct_name","polling_place_id","location_type","name","address","notes","source","source_date","source_notes","location_category"
"8322","2020-11-03","PA","SULLIVAN","SULLIVAN","county","14-01","LAPORTE BOROUGH",NA,"election_day","LAPORTE BOROUGH COMMUNITY HALL","346 MUNCY ST, LAPORTE, PA 18626","14","ORR","2020-11-02",NA,"GOV BLDG"
"8323","2020-11-03","PA","SULLIVAN","SULLIVAN","county","15-01","SHREWSBURY TOWNSHIP",NA,"election_day","SHREWSBURY TOWNSHIP MUNICIPAL BUILDING","1793 EDKIN HILL RD, MUNCY VALLEY, PA 17758","15","ORR","2020-11-02",NA,"SENIOR"
"8324","2020-11-03","PA","SUSQUEHANNA","SUSQUEHANNA","county","01-1","APOLACON TOWNSHIP",NA,"election_day","APOLACON TWP MUNICIPAL BUILDING","390 BOWBRIDGE RD, LITTLE MEADOWS, PA 18830","01","ORR","2020-11-02",NA,"OTHER"
"8325","2020-11-03","PA","SUSQUEHANNA","SUSQUEHANNA","county","02-1","ARARAT TOWNSHIP",NA,"election_day","ARARAT TWP MUNICIPAL BUILDING","1765 ARARAT RD, THOMPSON, PA 18465","02","ORR","2020-11-02",NA,"OTHER"
"8326","2020-11-03","PA","SUSQUEHANNA","SUSQUEHANNA","county","03-1","AUBURN TOWNSHIP",NA,"election_day","AUBURN TWP BUILDING","5675 STATE ROUTE 3001, MESHOPPEN, PA 18630","03","ORR","2020-11-02",NA,"GOV BLDG"
"8327","2020-11-03","PA","SUSQUEHANNA","SUSQUEHANNA","county","04-1","BRIDGEWATER TOWNSHIP",NA,"election_day","SUSQUEHANNA COUNTY LIBRARY","458 HIGH SCHOOL RD, MONTROSE, PA 18801","04","ORR","2020-11-02",NA,"OTHER"
"8328","2020-11-03","PA","SUSQUEHANNA","SUSQUEHANNA","county","05-1","BROOKLYN TOWNSHIP",NA,"election_day","FIRST UNIVERSALIST CHURCH","6925 MAPLE STREET, BROOKLYN, PA 18813","05","ORR","2020-11-02",NA,"GOV BLDG"
"8329","2020-11-03","PA","SUSQUEHANNA","SUSQUEHANNA","county","06-1","CHOCONUT TOWNSHIP",NA,"election_day","CHOCONUT TWP BUILDING","26499 STATE ROUTE 267, FRIENDSVILLE, PA 18818","06","ORR","2020-11-02",NA,"GOV BLDG"
"8330","2020-11-03","PA","SUSQUEHANNA","SUSQUEHANNA","county","07-1","CLIFFORD TOWNSHIP",NA,"election_day","CLIFFORD TWP COMMUNITY CENTER","119 CEMETARY ST, CLIFFORD TOWNSHIP, PA 18421","07","ORR","2020-11-02",NA,"GOV BLDG"
"8331","2020-11-03","PA","SUSQUEHANNA","SUSQUEHANNA","county","08-1","DIMOCK TOWNSHIP",NA,"election_day","DIMOCK TWP BUILDING","86 DIMOCK TO BROOKLYN RD, DIMOCK, PA 18816","08","ORR","2020-11-02",NA,"OTHER"
"8332","2020-11-03","PA","SUSQUEHANNA","SUSQUEHANNA","county","09-7","FOREST CITY BOROUGH",NA,"election_day","FOREST CITY AREA EMERGENCY SERVICES BUILDING","380 RAILROAD ST, FOREST CITY, PA 18421","09","ORR","2020-11-02",NA,"GOV BLDG"
"8333","2020-11-03","PA","SUSQUEHANNA","SUSQUEHANNA","county","09-8","FOREST CITY BOROUGH",NA,"election_day","FOREST CITY AREA EMERGENCY SERVICES BUILDING","380 RAILROAD ST, FOREST CITY, PA 18421","09","ORR","2020-11-02",NA,"GOV BLDG"
"8334","2020-11-03","PA","SUSQUEHANNA","SUSQUEHANNA","county","09-9","FOREST CITY BOROUGH",NA,"election_day","FOREST CITY AREA EMERGENCY SERVICES BUILDING","380 RAILROAD ST, FOREST CITY, PA 18421","09","ORR","2020-11-02",NA,"FIRE DEPT"
"8335","2020-11-03","PA","SUSQUEHANNA","SUSQUEHANNA","county","11-1","FOREST LAKE TOWNSHIP",NA,"election_day","FOREST LAKE VOLUNTEER FIRE HALL","12255 FOREST LAKE RD, MONTROSE, PA 18801","11","ORR","2020-11-02",NA,"FIRE DEPT"
"8336","2020-11-03","PA","SUSQUEHANNA","SUSQUEHANNA","county","12-1","FRANKLIN TOWNSHIP",NA,"election_day","FRANKLIN TWP COMMUNITY BLDG","400 FRANKLIN HILL RD, HALLSTEAD, PA 18822","12","ORR","2020-11-02",NA,"GOV BLDG"
"8337","2020-11-03","PA","SUSQUEHANNA","SUSQUEHANNA","county","13-1","FRIENDSVILLE BOROUGH",NA,"election_day","NEUMAN CENTER","26565 STATE ROUTE 267 ST, FRIENDSVILLE, PA 18818","13","ORR","2020-11-02",NA,"PUB CENTER"
"8338","2020-11-03","PA","SUSQUEHANNA","SUSQUEHANNA","county","14-1","GIBSON TOWNSHIP",NA,"election_day","GIBSON TWP BUILDING","11452 STATE ROUTE 92, SOUTH GIBSON, PA 18842","14","ORR","2020-11-02",NA,"GOV BLDG"
"8339","2020-11-03","PA","SUSQUEHANNA","SUSQUEHANNA","county","15-1","GREAT BEND BOROUGH",NA,"election_day","GREAT BEND BORO COMMUNITY CENTER","81 ELIZABETH ST, GREAT BEND, PA 18821","15","ORR","2020-11-02",NA,"OTHER"
"8340","2020-11-03","PA","SUSQUEHANNA","SUSQUEHANNA","county","16-1","GREAT BEND TOWNSHIP",NA,"election_day","GREAT BEND TWP BUILDING","33253 STATE ROUTE 171, GREAT BEND, PA 18821","16","ORR","2020-11-02",NA,"GOV BLDG"
"8341","2020-11-03","PA","SUSQUEHANNA","SUSQUEHANNA","county","17-1","HALLSTEAD BOROUGH",NA,"election_day","FORMER FIREMAN'S HALL","127 FRANKLIN AVE, HALLSTEAD, PA 18822","17","ORR","2020-11-02",NA,"FIRE DEPT"
"8342","2020-11-03","PA","SUSQUEHANNA","SUSQUEHANNA","county","18-1","HARFORD TOWNSHIP",NA,"election_day","HARFORD FIREHALL","142 FAIR HILL RD, HARFORD, PA 18823","18","ORR","2020-11-02",NA,"GOV BLDG"
"8343","2020-11-03","PA","SUSQUEHANNA","SUSQUEHANNA","county","19-1","HARMONY TOWNSHIP",NA,"election_day","HARMONY TOWNSHIP BUILDING","4197 STARRUCCA CREEK RD, SUSQUEHANNA, PA 18847","19","ORR","2020-11-02",NA,"FIRE DEPT"
"8344","2020-11-03","PA","SUSQUEHANNA","SUSQUEHANNA","county","20-1","HERRICK TOWNSHIP",NA,"election_day","HERRICK TWP MUNICIPAL BUILDING","1350 LEWIS LAKE RD, UNION DALE, PA 18470","20","ORR","2020-11-02",NA,"VETERAN"
"8345","2020-11-03","PA","SUSQUEHANNA","SUSQUEHANNA","county","21-1","HOP BOTTOM BOROUGH",NA,"election_day","HOP BOTTOM BOROUGH BUILDING","20 FOREST ST, HOP BOTTOM, PA 18824","21","ORR","2020-11-02",NA,"GOV BLDG"
"8346","2020-11-03","PA","SUSQUEHANNA","SUSQUEHANNA","county","22-1","JACKSON TOWNSHIP",NA,"election_day","JACKSON TOWNSHIP BUILDING","310 OLD MILL RD, JACKSON, PA 18825","22","ORR","2020-11-02",NA,"FIRE DEPT"
"8347","2020-11-03","PA","SUSQUEHANNA","SUSQUEHANNA","county","23-1","JESSUP TOWNSHIP",NA,"election_day","FAIRDALE GRANGE HALL","10095 STATE ROUTE 706, MONTROSE, PA 18801","23","ORR","2020-11-02",NA,"GOV BLDG"
"8348","2020-11-03","PA","SUSQUEHANNA","SUSQUEHANNA","county","24-1","LANESBORO BOROUGH",NA,"election_day","LANESBORO COMMUNITY CENTER","418 MAIN ST, SUSQUEHANNA, PA 18847","24","ORR","2020-11-02",NA,"RELIGIOUS"
"8349","2020-11-03","PA","SUSQUEHANNA","SUSQUEHANNA","county","25-1","LATHROP TOWNSHIP",NA,"election_day","UNION GRANGE HALL","18349 DIMOCK TO NICHOLSON RD, HOP BOTTOM, PA 18824","25","ORR","2020-11-02",NA,"FIRE DEPT"
"8350","2020-11-03","PA","SUSQUEHANNA","SUSQUEHANNA","county","26-1","LENOX TOWNSHIP",NA,"election_day","LENOX TWP BUILDING","2811 STATE ROUTE 92, KINGSLEY, PA 18826","26","ORR","2020-11-02",NA,"OTHER"
"8351","2020-11-03","PA","SUSQUEHANNA","SUSQUEHANNA","county","27-1","LIBERTY TOWNSHIP",NA,"election_day","LIBERTY GRANGE HALL","5010 CREAMERY RD, MONTROSE, PA 18801","27","ORR","2020-11-02",NA,"OTHER"
"8352","2020-11-03","PA","SUSQUEHANNA","SUSQUEHANNA","county","28-1","LITTLE MEADOWS BOROUGH",NA,"election_day","LITTLE MEADOWS VOLUNTEER FIRE COMPANY","836 MAPLE ST, LITTLE MEADOWS, PA 18830","28","ORR","2020-11-02",NA,"APT"
"8353","2020-11-03","PA","SUSQUEHANNA","SUSQUEHANNA","county","29-1","MIDDLETOWN TOWNSHIP",NA,"election_day","MIDDLETOWN TWP BUILDING","175 CORBY RD, FRIENDSVILLE, PA 18818","29","ORR","2020-11-02",NA,"SCHOOL"
"8354","2020-11-03","PA","SUSQUEHANNA","SUSQUEHANNA","county","30-1","MONTROSE BOROUGH, 1ST WARD",NA,"election_day","SUSQUEHANNA COUNTY TREHAB BUILDING","36 PUBLIC AVE, MONTROSE, PA 18801","30","ORR","2020-11-02",NA,"RELIGIOUS"
"8355","2020-11-03","PA","SUSQUEHANNA","SUSQUEHANNA","county","31-1","MONTROSE BOROUGH, 2ND WARD",NA,"election_day","MONTROSE BOROUGH BUILDING","89 CHERRY ST, MONTROSE, PA 18801","31","ORR","2020-11-02",NA,"SCHOOL"
"8356","2020-11-03","PA","SUSQUEHANNA","SUSQUEHANNA","county","33-1","NEW MILFORD BOROUGH",NA,"election_day","NEW MILFORD BORO HALL","948 MAIN ST, NEW MILFORD, PA 18834","33","ORR","2020-11-02",NA,"RELIGIOUS"
"8357","2020-11-03","PA","SUSQUEHANNA","SUSQUEHANNA","county","34-1","NEW MILFORD TOWNSHIP",NA,"election_day","NEW MILFORD TWP BUILDING","19730 STATE ROUTE 11, NEW MILFORD, PA 18834","34","ORR","2020-11-02",NA,"FIRE DEPT"
"8358","2020-11-03","PA","SUSQUEHANNA","SUSQUEHANNA","county","35-1","OAKLAND BOROUGH",NA,"election_day","OAKLAND BOROUGH BUILDING","380 STATE ST, SUSQUEHANNA, PA 18847","35","ORR","2020-11-02",NA,"GOV BLDG"
"8359","2020-11-03","PA","SUSQUEHANNA","SUSQUEHANNA","county","36-1","OAKLAND TOWNSHIP",NA,"election_day","OAKLAND TWP BUILDING","36 RIVERSIDE DR, SUSQUEHANNA, PA 18847","36","ORR","2020-11-02",NA,"GOV BLDG"
"8360","2020-11-03","PA","SUSQUEHANNA","SUSQUEHANNA","county","37-1","RUSH TOWNSHIP",NA,"election_day","LADIES AUX. / FIREMAN'S HALL","54 STATE ROUTE 3037, LAWTON, PA 18828","37","ORR","2020-11-02",NA,"RELIGIOUS"
"8361","2020-11-03","PA","SUSQUEHANNA","SUSQUEHANNA","county","38-1","SILVER LAKE TOWNSHIP",NA,"election_day","VOLUNTEER FIRE HALL","3417 QUAKER LAKE RD, BRACKNEY, PA 18812","38","ORR","2020-11-02",NA,"RELIGIOUS"
"8362","2020-11-03","PA","SUSQUEHANNA","SUSQUEHANNA","county","39-1","SPRINGVILLE TOWNSHIP",NA,"election_day","FIRE HALL","3866 STATE ROUTE 29, SPRINGVILLE, PA 18844","39","ORR","2020-11-02",NA,"SENIOR"
"8363","2020-11-03","PA","SUSQUEHANNA","SUSQUEHANNA","county","40-1","SUSQUEHANNA BOROUGH",NA,"election_day","SUSQUEHANNA BORO BUILDING","83 ERIE BLVD, SUSQUEHANNA, PA 18847","40","ORR","2020-11-02",NA,"RELIGIOUS"
"8364","2020-11-03","PA","SUSQUEHANNA","SUSQUEHANNA","county","44-1","THOMPSON BOROUGH",NA,"election_day","FIRE HALL","53 WATER ST, THOMPSON, PA 18465","44","ORR","2020-11-02",NA,"PUB CENTER"
"8365","2020-11-03","PA","SUSQUEHANNA","SUSQUEHANNA","county","45-1","THOMPSON TOWNSHIP",NA,"election_day","THOMPSON TWP MUNICIPAL BUILDING","4917 STATE ROUTE 1001, THOMPSON, PA 18465","45","ORR","2020-11-02",NA,"PUB CENTER"
"8366","2020-11-03","PA","SUSQUEHANNA","SUSQUEHANNA","county","46-1","UNION DALE BOROUGH",NA,"election_day","SCHOOL BUILDING","CHURCH ST, UNION DALE, PA 18470","46","ORR","2020-11-02",NA,"VETERAN"
"8367","2020-11-03","PA","TIOGA","TIOGA","county","001-1","BLOSS TWP",NA,"election_day","COMMUNITY BUILDING","756 ARNOT RD, ARNOT, PA 16911","001","ORR","2020-11-02",NA,"GOV BLDG"
"8368","2020-11-03","PA","TIOGA","TIOGA","county","002-1","BLOSSBURG BORO",NA,"election_day","BLOSSBURG FIRE COMPANY","324 MAIN ST, BLOSSBURG, PA 16912","002","ORR","2020-11-02",NA,"OTHER"
"8369","2020-11-03","PA","TIOGA","TIOGA","county","003-1","BROOKFIELD TWP",NA,"election_day","BROOKFIELD TOWNSHIP BUILDING","2037 CALIFORNIA RD, WESTFIELD, PA 16950","003","ORR","2020-11-02",NA,"OTHER"
"8370","2020-11-03","PA","TIOGA","TIOGA","county","004-1","CHARLESTON TWP",NA,"election_day","Tioga County Fair Grounds","2258 CHARLESTON RD, WELLSBORO, PA 16901","004","ORR","2020-11-02",NA,"CLUB"
"8371","2020-11-03","PA","TIOGA","TIOGA","county","005-1","CHATHAM TWP",NA,"election_day","TOWN HALL","1579 BLAIR CREEK RD, LITTLE MARSH, PA 16950","005","ORR","2020-11-02",NA,"RELIGIOUS"
"8372","2020-11-03","PA","TIOGA","TIOGA","county","006-1","CLYMER TWP",NA,"election_day","CLYMER TOWNSHIP BUILDING","1105 LOCUST ST, SABINSVILLE, PA 16943","006","ORR","2020-11-02",NA,"RELIGIOUS"
"8373","2020-11-03","PA","TIOGA","TIOGA","county","007-1","COVINGTON TWP",NA,"election_day","COVINGTON TOWNSHIP BUILDING","114 E HILL RD, COVINGTON, PA 16917","007","ORR","2020-11-02",NA,"RELIGIOUS"
"8374","2020-11-03","PA","TIOGA","TIOGA","county","008-1","DEERFIELD TWP",NA,"election_day","KNOXVILLE COMMUNITY BUILDING (Deerfield Twp)","301 MAIN ST, KNOXVILLE, PA 16928","008","ORR","2020-11-02",NA,"SCHOOL"
"8375","2020-11-03","PA","TIOGA","TIOGA","county","009-1","DELMAR TWP. NORTH",NA,"election_day","COOLIDGE HOLLOW METHODIST CHURCH","24 COOLIDGE HOLLOW RD, WELLSBORO, PA 16901","009","ORR","2020-11-02",NA,"PUB CENTER"
"8376","2020-11-03","PA","TIOGA","TIOGA","county","010-1","DELMAR TWP. SOUTH",NA,"election_day","DELMAR TOWNSHIP BUILDING","610 N LAWTON RD, WELLSBORO, PA 16901","010","ORR","2020-11-02",NA,"RELIGIOUS"
"8377","2020-11-03","PA","TIOGA","TIOGA","county","011-1","DUNCAN TWP",NA,"election_day","MORRIS SOCIAL HALL","1993 ROUTE 287, MORRIS, PA 16938","011","ORR","2020-11-02",NA,"OTHER"
"8378","2020-11-03","PA","TIOGA","TIOGA","county","012-1","ELK TWP",NA,"election_day","GAINES TOWNSHIP BUILDING","20 E SHAMBAKER RD, GAINES, PA 16921","012","ORR","2020-11-02",NA,"OTHER"
"8379","2020-11-03","PA","TIOGA","TIOGA","county","013-1","ELKLAND BORO",NA,"election_day","ELKLAND BOROUGH COUNCIL CHAMBERS","105 PARKHURST ST, ELKLAND, PA 16920","013","ORR","2020-11-02",NA,"GOV BLDG"
"8380","2020-11-03","PA","TIOGA","TIOGA","county","014-1","FARMINGTON TWP",NA,"election_day","FARMINGTON TOWNSHIP BUILDING","19 ELK HORN RD, LAWRENCEVILLE, PA 16929","014","ORR","2020-11-02",NA,"OTHER"
"8381","2020-11-03","PA","TIOGA","TIOGA","county","015-1","GAINES TWP",NA,"election_day","GAINES TOWNSHIP BUILDING","1517 ROUTE 6, GAINES, PA 16921","015","ORR","2020-11-02",NA,"OTHER"
"8382","2020-11-03","PA","TIOGA","TIOGA","county","016-1","HAMILTON TWP",NA,"election_day","HAMILTON TOWNSHIP BUILDING","16 TIOGA ST, MORRIS RUN, PA 16939","016","ORR","2020-11-02",NA,"SCHOOL"
"8383","2020-11-03","PA","TIOGA","TIOGA","county","017-1","JACKSON TWP",NA,"election_day","GARRETT MILLER CENTER","37 BACK ST, MILLERTON, PA 16936","017","ORR","2020-11-02",NA,"RELIGIOUS"
"8384","2020-11-03","PA","TIOGA","TIOGA","county","018-1","KNOXVILLE BORO",NA,"election_day","KNOXVILLE COMMUNITY BUILDING","301 MAIN ST, KNOXVILLE, PA 16928","018","ORR","2020-11-02",NA,"SCHOOL"
"8385","2020-11-03","PA","TIOGA","TIOGA","county","019-1","LAWRENCE TWP",NA,"election_day","LAWRENCE TOWNSHIP BUILDING","1038 BUCKWHEAT HOLLOW RD, LAWRENCEVILLE, PA 16929","019","ORR","2020-11-02",NA,"GOV BLDG"
"8386","2020-11-03","PA","TIOGA","TIOGA","county","020-1","LAWRENCEVILLE BORO",NA,"election_day","LAWRENCEVILLE BOROUGH FIREMANS HALL","13 MECHANIC ST, LAWRENCEVILLE, PA 16929","020","ORR","2020-11-02",NA,"FIRE DEPT"
"8387","2020-11-03","PA","TIOGA","TIOGA","county","021-1","LIBERTY TWP",NA,"election_day","LIBERTY BOROUGH BUILDING","7 W HILL ST, LIBERTY, PA 16930","021","ORR","2020-11-02",NA,"GOV BLDG"
"8388","2020-11-03","PA","TIOGA","TIOGA","county","022-1","LIBERTY BORO",NA,"election_day","LIBERTY BOROUGH BUILDING","7 W HILL ST, LIBERTY, PA 16930","022","ORR","2020-11-02",NA,"RELIGIOUS"
"8389","2020-11-03","PA","TIOGA","TIOGA","county","023-1","MANSFIELD BORO",NA,"election_day","MANSFIELD FIRE STATION","381 S MAIN ST, MANSFIELD, PA 16933","023","ORR","2020-11-02",NA,"OTHER"
"8390","2020-11-03","PA","TIOGA","TIOGA","county","024-1","MIDDLEBURY TWP",NA,"election_day","MIDDLEBURY FIRE COMPANY","11747 ROUTE 287, MIDDLEBURY CENTER, PA 16935","024","ORR","2020-11-02",NA,"FIRE DEPT"
"8391","2020-11-03","PA","TIOGA","TIOGA","county","025-1","MORRIS TWP",NA,"election_day","MORRIS SOCIAL HALL","1993 ROUTE 287, MORRIS, PA 16938","025","ORR","2020-11-02",NA,"OTHER"
"8392","2020-11-03","PA","TIOGA","TIOGA","county","026-1","NELSON TWP",NA,"election_day","COMMUNITY BUILDING","111 VILLAGE DR, NELSON, PA 16940","026","ORR","2020-11-02",NA,"OTHER"
"8393","2020-11-03","PA","TIOGA","TIOGA","county","027-1","OSCEOLA TWP",NA,"election_day","PRESBYTERIAN CHURCH","104 CHURCH ST, OSCEOLA, PA 16942","027","ORR","2020-11-02",NA,"FIRE DEPT"
"8394","2020-11-03","PA","TIOGA","TIOGA","county","028-1","PUTNAM TWP",NA,"election_day","COMMUNITY CENTER","2150 N Williamson Rd RD, COVINGTON, PA 16917","028","ORR","2020-11-02",NA,"FIRE DEPT"
"8395","2020-11-03","PA","TIOGA","TIOGA","county","029-1","RICHMOND TWP",NA,"election_day","RICHMOND TOWNSHIP BUILDING","563 VALLEY RD, MANSFIELD, PA 16933","029","ORR","2020-11-02",NA,"OTHER"
"8396","2020-11-03","PA","TIOGA","TIOGA","county","030-1","ROSEVILLE BORO",NA,"election_day","COMMUNITY CENTER BUILDING","114 ROSEVILLE AVE, MANSFIELD, PA 16933","030","ORR","2020-11-02",NA,"OTHER"
"8397","2020-11-03","PA","TIOGA","TIOGA","county","031-1","RUTLAND TWP",NA,"election_day","ROSEVILLE UNITED METHODIST CHURCH ANNEX","4118 ROUTE 549, MANSFIELD, PA 16933","031","ORR","2020-11-02",NA,"GOV BLDG"
"8398","2020-11-03","PA","TIOGA","TIOGA","county","032-1","SHIPPEN TWP",NA,"election_day","SHIPPEN TOWNSHIP BUILDING","68 ASAPH RUN RD, WELLSBORO, PA 16901","032","ORR","2020-11-02",NA,"OTHER"
"8399","2020-11-03","PA","TIOGA","TIOGA","county","033-1","SULLIVAN TWP",NA,"election_day","COMMUNITY BUILDING","103 WILLIAMS RD, MAINESBURG, PA 16932","033","ORR","2020-11-02",NA,"FIRE DEPT"
"8400","2020-11-03","PA","TIOGA","TIOGA","county","034-1","TIOGA TWP",NA,"election_day","TIOGA TOWNSHIP BUILDING","50 COLEMAN ST, TIOGA, PA 16946","034","ORR","2020-11-02",NA,"FIRE DEPT"
"8401","2020-11-03","PA","TIOGA","TIOGA","county","035-1","TIOGA BORO",NA,"election_day","TIOGA BOROUGH BUILDING","18 N MAIN ST, TIOGA, PA 16946","035","ORR","2020-11-02",NA,"FIRE DEPT"
"8402","2020-11-03","PA","TIOGA","TIOGA","county","036-1","UNION TWP",NA,"election_day","UNION TOWNSHIP BUILDING","324 UNION CENTRE RD, CANTON, PA 17724","036","ORR","2020-11-02",NA,"FIRE DEPT"
"8403","2020-11-03","PA","TIOGA","TIOGA","county","037-1","WARD TWP",NA,"election_day","WARD UNITED METHODIST CHURCH","58 CHURCH RD, CANTON, PA 17724","037","ORR","2020-11-02",NA,"FIRE DEPT"
"8404","2020-11-03","PA","TIOGA","TIOGA","county","038-1","WELLSBORO BORO WARD 1",NA,"election_day","HOSPITALITY HOUSE","3 QUEEN ST, WELLSBORO, PA 16901","038","ORR","2020-11-02",NA,"FIRE DEPT"
"8405","2020-11-03","PA","TIOGA","TIOGA","county","039-1","WELLSBORO BORO WARD 2",NA,"election_day","MASONIC TEMPLE","8 KELSEY ST, WELLSBORO, PA 16901","039","ORR","2020-11-02",NA,"FIRE DEPT"
"8406","2020-11-03","PA","TIOGA","TIOGA","county","040-1","WESTFIELD TWP",NA,"election_day","WESTFIELD TOWNSHIP BUILDING","528 MILL ST, WESTFIELD, PA 16950","040","ORR","2020-11-02",NA,"FIRE DEPT"
"8407","2020-11-03","PA","TIOGA","TIOGA","county","041-1","WESTFIELD BORO",NA,"election_day","WESTFIELD BORO COMMUNITY BUILDING","429 E MAIN ST, WESTFIELD, PA 16950","041","ORR","2020-11-02",NA,"FIRE DEPT"
"8408","2020-11-03","PA","UNION","UNION","county","010001-1","BUFFALO TWSP - 1ST DISTRICT",NA,"election_day","BUFFALO TOWNSHIP MUNICIPAL BUILDING","2115 STRICKLER RD, MIFFLINBURG, PA 17844","010001","ORR","2020-11-02",NA,"OTHER"
"8409","2020-11-03","PA","UNION","UNION","county","010002-1","BUFFALO TWSP - 2ND DISTRICT",NA,"election_day","BUFFALO VALLEY UNITED METHODIST CHURCH","954 JOHNSON MILL RD, LEWISBURG, PA 17837","010002","ORR","2020-11-02",NA,"FIRE DEPT"
"8410","2020-11-03","PA","UNION","UNION","county","020001-1","EAST BUFFALO - 1ST DISTRICT",NA,"election_day","EAST BUFFALO TOWNSHIP MUNICIPAL BUILDING","589 FAIRGROUND RD, LEWISBURG, PA 17837","020001","ORR","2020-11-02",NA,"RELIGIOUS"
"8411","2020-11-03","PA","UNION","UNION","county","020002-1","EAST BUFFALO - 2ND DISTRICT",NA,"election_day","UNION COUNTY PUBLIC LIBRARY","255 REITZ BLVD, LEWISBURG, PA 17837","020002","ORR","2020-11-02",NA,"FIRE DEPT"
"8412","2020-11-03","PA","UNION","UNION","county","020003-1","EAST BUFFALO - 3RD DISTRICT",NA,"election_day","DONALD H EICHHORN MIDDLE SCHOOL","2057 WASHINGTON AVE, LEWISBURG, PA 17837","020003","ORR","2020-11-02",NA,"RELIGIOUS"
"8413","2020-11-03","PA","UNION","UNION","county","020004-1","EAST BUFFALO - 4TH DISTRICT",NA,"election_day","WEIS CENTER","525 WEIS DR, LEWISBURG, PA 17837","020004","ORR","2020-11-02",NA,"FIRE DEPT"
"8414","2020-11-03","PA","UNION","UNION","county","030001-1","WEST BUFFALO",NA,"election_day","WEST BUFFALO TOWNSHIP BUILDING","577 JOHNSTOWN RD, MIFFLINBURG, PA 17844","030001","ORR","2020-11-02",NA,"FIRE DEPT"
"8415","2020-11-03","PA","UNION","UNION","county","040001-1","GREGG TWSP",NA,"election_day","WARRIOR RUN AREA FIRE DEPARTMENT","196 WHITE DEER AVE, ALLENWOOD, PA 17810","040001","ORR","2020-11-02",NA,"FIRE DEPT"
"8416","2020-11-03","PA","UNION","UNION","county","050001-1","HARTLEY TWSP",NA,"election_day","HARTLEY TOWNSHIP REC CENTER","49 BALL PARK RD, MILLMONT, PA 17845","050001","ORR","2020-11-02",NA,"FIRE DEPT"
"8417","2020-11-03","PA","UNION","UNION","county","060001-1","KELLY TWSP - 1ST DISTRICT",NA,"election_day","KELLY TOWNSHIP BUILDING","551 ZEIGLER RD, LEWISBURG, PA 17837","060001","ORR","2020-11-02",NA,"RELIGIOUS"
"8418","2020-11-03","PA","UNION","UNION","county","060002-1","KELLY TWSP - 2ND DISTRICT",NA,"election_day","UNITED IN CHRIST LUTHERAN CHURCH","1875 CHURCHES RD, LEWISBURG, PA 17837","060002","ORR","2020-11-02",NA,"RELIGIOUS"
"8419","2020-11-03","PA","UNION","UNION","county","070001-1","LEWIS TWSP",NA,"election_day","LEWIS TOWNSHIP MUNICIPAL BUILDING","116 MAPLE ST, MILLMONT, PA 17845","070001","ORR","2020-11-02",NA,"RELIGIOUS"
"8420","2020-11-03","PA","UNION","UNION","county","080001-1","LIMESTONE TWSP",NA,"election_day","LIMESTONE TOWNSHIP MUNICIPAL BUILDING","3840 WILDWOOD RD, MIFFLINBURG, PA 17844","080001","ORR","2020-11-02",NA,"FIRE DEPT"
"8421","2020-11-03","PA","UNION","UNION","county","090001-1","UNION TWSP - 1ST DISTRICT",NA,"election_day","UNION TOWNSHIP FIRE COMPANY","40 MUNICIPAL LN, WINFIELD, PA 17889","090001","ORR","2020-11-02",NA,"FIRE DEPT"
"8422","2020-11-03","PA","UNION","UNION","county","090002-1","UNION TWSP - 2ND DISTRICT",NA,"election_day","UNION TOWNSHIP FIRE COMPANY","40 MUNICIPAL LN, WINFIELD, PA 17889","090002","ORR","2020-11-02",NA,"CLUB"
"8423","2020-11-03","PA","UNION","UNION","county","100001-1","WHITE DEER TWSP - 1ST DISTRICT",NA,"election_day","WHITE DEER MUNICIPAL BUILDING","2191 CREEK RD, NEW COLUMBIA, PA 17856","100001","ORR","2020-11-02",NA,"PUB CENTER"
"8424","2020-11-03","PA","UNION","UNION","county","100002-1","WHITE DEER TWSP - 2ND DISTRICT",NA,"election_day","NEW COLUMBIA CIVIC BUILDING","224 3RD ST, NEW COLUMBIA, PA 17856","100002","ORR","2020-11-02",NA,"PUB CENTER"
"8425","2020-11-03","PA","UNION","UNION","county","100003-1","WHITE DEER TWSP - 3RD DISTRICT",NA,"election_day","FAITH CHAPEL UNITED METHODIST CHURCH","2155 WHITE DEER PIKE, WHITE DEER, PA 17887","100003","ORR","2020-11-02",NA,"RELIGIOUS"
"8426","2020-11-03","PA","UNION","UNION","county","100004-1","WHITE DEER TWSP - 4TH DISTRICT",NA,"election_day","BONANZA RESTAURANT","300 COMMERCE PARK DR, NEW COLUMBIA, PA 17856","100004","ORR","2020-11-02",NA,"RELIGIOUS"
"8427","2020-11-03","PA","UNION","UNION","county","110001-1","HARTLETON BORO",NA,"election_day","UNION CHURCH","115 CATHERINE ST, HARTLETON, PA 17829","110001","ORR","2020-11-02",NA,"OTHER"
"8428","2020-11-03","PA","UNION","UNION","county","120101-1","LEWISBURG BORO - 1ST WARD",NA,"election_day","MASONIC HALL","28 N FRONT ST, LEWISBURG, PA 17837","120101","ORR","2020-11-02",NA,"RELIGIOUS"
"8429","2020-11-03","PA","UNION","UNION","county","120201-1","LEWISBURG BORO - 2ND WARD",NA,"election_day","UNION COUNTY COURT HOUSE","103 S 2ND ST, LEWISBURG, PA 17837","120201","ORR","2020-11-02",NA,"RELIGIOUS"
